order_id,customer_id,order_date,region_id,store_id,order_status,shipping_method,shipping_cost,discount_amount,tax_amount,order_total
84946,812,2025-10-03,8,19,Pending,Express,19.29,16.57,25.81,413.8
84947,8034,2025-10-25,8,19,Completed,Express,19.42,2.73,3.63,74.86
84948,869,2024-04-08,5,10,Returned,Standard,5.32,0.86,8.53,135.71
84949,1533,2024-11-25,3,8,Completed,Standard,4.15,43.5,17.25,267.88
84950,2549,2025-11-24,8,18,Completed,Standard,6.43,0.75,0.47,13.64
84951,14585,2025-06-16,1,1,Completed,Next-Day,18.14,5.6,7.44,131.88
84952,9111,2025-04-14,8,20,Completed,Standard,5.85,6.21,3.91,65.63
84953,12137,2025-11-18,4,9,Completed,Economy,3.17,19.63,4.91,78.24
84954,906,2025-12-31,3,8,Completed,Economy,2.37,105.81,33.0,506.82
84955,499,2025-12-31,4,9,Completed,Economy,3.17,18.42,9.76,152.35
84956,14065,2024-08-17,4,9,Completed,Express,13.15,81.84,35.14,550.31
84957,181,2025-04-03,7,17,Completed,Express,15.51,44.66,32.24,508.37
84958,5350,2023-05-17,1,2,Completed,Standard,4.73,0.0,27.09,418.85
84959,1546,2025-10-17,7,17,Cancelled,Standard,6.01,7.64,12.59,198.48
84960,11286,2025-08-28,1,3,Completed,Economy,3.12,1.67,2.23,37.15
84961,4227,2025-12-07,1,1,Completed,Standard,4.52,42.35,26.38,407.72
84962,3332,2025-07-28,6,12,Completed,Standard,6.76,0.0,28.56,443.25
84963,11061,2025-11-08,1,1,Completed,Standard,5.07,90.33,21.86,339.18
84964,14425,2025-12-31,8,20,Returned,Standard,7.54,0.0,13.23,209.71
84965,4317,2025-10-06,2,4,Completed,Economy,2.7,7.8,2.19,36.11
84966,8418,2025-08-09,7,17,Returned,Standard,6.06,0.0,4.89,80.77
84967,6953,2025-06-27,3,8,Completed,Standard,4.46,9.3,27.42,423.58
84968,10011,2025-04-20,1,2,Completed,Standard,4.36,26.55,7.7,122.07
84969,6778,2025-09-21,6,15,Completed,Next-Day,24.61,1.95,33.0,529.02
84970,7715,2025-12-02,3,7,Completed,Standard,4.38,1.04,0.65,14.35
84971,7356,2025-08-07,2,4,Completed,Express,12.12,0.0,23.56,372.31
84972,13026,2025-08-18,3,5,Completed,Standard,4.1,13.64,9.86,154.76
84973,14877,2025-12-31,1,3,Completed,Next-Day,19.43,22.51,17.91,293.21
84974,8789,2025-12-31,1,2,Completed,Standard,4.71,17.73,9.34,147.49
84975,14862,2025-11-15,8,19,Completed,Express,21.58,73.79,12.05,205.8
84976,11660,2024-11-06,3,7,Completed,Standard,4.26,4.01,5.33,85.74
84977,4248,2024-06-06,3,8,Completed,Express,10.09,3.54,4.71,82.08
84978,6525,2025-10-30,3,5,Completed,Standard,4.25,7.31,9.72,152.79
84979,14095,2025-05-24,6,13,Completed,Express,17.05,0.0,35.72,563.09
84980,2707,2025-03-23,2,4,Completed,Next-Day,18.62,16.58,22.06,355.77
84981,3603,2025-10-03,5,10,Completed,Express,13.62,0.0,11.74,193.12
84982,6373,2024-12-24,8,20,Completed,Economy,4.28,55.8,20.56,318.5
84983,8115,2023-06-19,7,16,Completed,Standard,6.4,48.76,16.34,256.18
84984,11325,2025-10-28,5,10,Completed,Economy,3.11,0.0,9.06,141.65
84985,9619,2024-03-11,7,17,Completed,Standard,6.87,4.48,11.13,176.95
84986,9993,2024-01-07,5,11,Completed,Standard,4.7,5.21,10.84,170.45
84987,14162,2025-06-02,3,7,Completed,Standard,4.83,40.13,9.88,155.85
84988,3728,2025-11-30,4,9,Cancelled,Standard,5.07,20.78,3.39,56.94
84989,8060,2025-01-09,5,10,Completed,Standard,5.24,4.86,3.06,52.08
84990,13052,2025-02-26,8,20,Completed,Next-Day,29.52,42.08,26.39,432.95
84991,1811,2025-07-21,1,3,Completed,Standard,4.69,7.63,4.8,78.12
84992,8011,2024-06-16,4,9,Completed,Standard,5.34,0.0,8.22,130.95
84993,9602,2024-05-12,2,4,Completed,Express,11.76,6.07,4.07,73.93
84994,3795,2024-01-06,4,9,Completed,Express,14.14,14.51,8.49,143.98
84995,11376,2025-12-31,7,16,Completed,Standard,5.65,4.29,1.7,31.65
84996,10662,2023-03-27,8,19,Completed,Express,19.0,8.25,8.51,149.1
84997,11176,2025-06-16,7,17,Completed,Express,16.88,11.58,43.24,677.84
84998,12357,2025-12-31,5,11,Completed,Economy,2.88,0.0,5.98,94.32
84999,6656,2024-05-25,1,1,Returned,Next-Day,17.23,20.76,5.81,106.08
85000,4287,2025-06-29,3,6,Completed,Standard,4.32,2.68,5.97,95.51
85001,11023,2024-12-30,3,6,Completed,Express,9.48,0.0,4.74,81.87
85002,3571,2025-08-05,5,10,Completed,Standard,4.79,0.0,2.16,37.78
85003,5972,2025-04-27,2,4,Completed,Standard,4.32,0.0,26.57,410.45
85004,599,2025-04-01,5,11,Completed,Standard,5.58,0.0,7.24,116.26
85005,8915,2025-05-23,2,4,Completed,Standard,4.28,10.75,22.76,352.15
85006,13366,2025-01-11,7,16,Completed,Economy,3.22,27.06,22.62,349.02
85007,7016,2025-09-03,3,6,Cancelled,Standard,4.26,19.31,92.44,1417.22
85008,10846,2024-02-03,1,3,Completed,Economy,2.78,0.0,9.27,144.47
85009,4354,2025-04-05,3,6,Completed,Next-Day,17.57,3.5,4.66,88.75
85010,7836,2024-11-13,2,4,Completed,Standard,4.47,60.67,12.15,190.22
85011,11643,2025-12-05,5,10,Completed,Express,15.93,45.41,18.01,291.29
85012,2362,2025-11-02,1,1,Completed,Standard,4.23,10.16,10.32,162.03
85013,4884,2025-12-05,6,13,Completed,Standard,6.36,9.23,10.75,170.63
85014,3586,2024-05-25,4,9,Completed,Standard,5.29,7.79,4.91,80.35
85015,9064,2025-04-17,7,17,Completed,Next-Day,25.62,4.46,6.49,124.76
85016,2354,2025-12-03,3,6,Completed,Standard,4.74,6.18,8.23,130.49
85017,408,2025-07-04,7,16,Returned,Standard,6.19,3.73,30.14,466.91
85018,6969,2025-02-20,4,9,Returned,Standard,5.68,0.0,4.62,76.26
85019,8675,2025-11-28,7,17,Completed,Standard,6.37,0.0,1.88,35.08
85020,815,2024-12-31,6,12,Completed,Standard,5.98,28.03,37.28,575.87
85021,13305,2025-08-19,7,17,Completed,Standard,6.31,12.35,4.9,81.18
85022,11266,2025-03-02,7,16,Completed,Express,15.71,10.17,13.53,222.53
85023,1855,2024-11-19,8,18,Completed,Economy,4.38,43.91,10.19,160.14
85024,3785,2025-01-06,4,9,Completed,Economy,2.96,7.01,8.96,139.9
85025,11702,2025-04-05,7,17,Completed,Standard,6.1,18.94,11.93,188.45
85026,4673,2025-03-27,3,8,Completed,Next-Day,19.58,11.1,2.33,55.2
85027,14894,2025-09-24,3,5,Cancelled,Next-Day,18.36,1.66,9.72,166.94
85028,5078,2024-04-19,6,13,Completed,Next-Day,27.66,5.81,1.63,52.55
85029,12389,2025-10-24,2,4,Completed,Express,13.24,12.64,6.27,109.03
85030,13863,2025-07-30,1,3,Completed,Standard,5.01,0.0,0.81,17.36
85031,14943,2025-01-11,1,1,Completed,Next-Day,17.25,9.77,13.0,215.93
85032,6545,2025-08-07,2,4,Completed,Next-Day,19.12,10.76,20.77,336.59
85033,8372,2025-05-11,4,9,Completed,Next-Day,20.29,0.84,3.07,67.24
85034,6623,2024-02-29,1,1,Completed,Standard,4.13,13.86,18.45,286.09
85035,3946,2025-09-14,4,9,Completed,Standard,5.84,1.96,4.89,80.54
85036,13622,2024-11-26,3,5,Completed,Economy,2.2,43.18,18.03,277.75
85037,6507,2025-08-21,5,11,Completed,Express,12.43,0.0,16.5,264.62
85038,5164,2025-08-26,3,8,Completed,Standard,4.19,14.41,10.89,170.59
85039,8340,2024-10-11,6,13,Completed,Next-Day,24.71,8.44,3.35,75.88
85040,11935,2025-12-31,7,17,Completed,Express,15.64,14.39,4.03,77.24
85041,13583,2024-12-13,3,7,Completed,Express,9.31,7.0,4.41,76.7
85042,2011,2025-10-24,7,17,Cancelled,Standard,6.12,42.35,11.1,175.85
85043,10315,2025-03-22,8,20,Completed,Standard,6.84,5.47,13.25,209.39
85044,9083,2025-03-28,6,13,Completed,Standard,6.89,70.76,44.15,681.8
85045,394,2025-03-14,7,17,Completed,Standard,6.79,7.33,9.75,155.88
85046,7112,2025-10-14,7,17,Completed,Express,14.3,15.18,9.56,160.46
85047,998,2024-11-16,1,2,Completed,Standard,4.63,34.67,19.02,295.31
85048,10056,2025-10-01,3,7,Completed,Standard,4.27,0.0,41.0,630.95
85049,10376,2024-11-14,3,5,Completed,Standard,4.14,15.7,20.89,323.41
85050,11866,2024-01-17,3,8,Completed,Standard,4.23,4.86,21.09,326.55
85051,7814,2025-04-28,1,1,Completed,Standard,4.6,23.53,10.85,170.43
85052,5365,2024-10-13,6,14,Completed,Economy,3.67,7.44,9.9,154.96
85053,11858,2025-05-25,5,10,Completed,Standard,5.55,12.49,53.27,819.83
85054,6008,2023-06-24,8,19,Completed,Standard,7.01,2.66,3.54,61.13
85055,1275,2025-12-31,2,4,Completed,Standard,4.83,102.09,52.06,800.55
85056,10704,2025-12-31,8,19,Completed,Express,18.13,3.51,2.21,51.97
85057,4296,2025-02-15,8,18,Completed,Standard,6.84,1.78,19.14,299.36
85058,5812,2025-08-09,1,1,Completed,Economy,2.98,2.76,6.87,107.98
85059,3464,2024-07-15,1,3,Pending,Standard,4.64,0.0,0.51,12.47
85060,7091,2025-12-31,4,9,Completed,Express,13.32,26.58,21.27,338.45
85061,10604,2025-02-02,5,11,Completed,Economy,2.68,3.92,13.7,212.14
85062,10907,2025-12-13,5,10,Completed,Standard,4.78,60.86,52.75,811.13
85063,14959,2023-09-06,2,4,Completed,Standard,5.01,6.42,8.54,135.57
85064,14606,2025-12-18,8,19,Completed,Next-Day,30.11,93.68,22.79,378.5
85065,14922,2024-08-22,5,10,Completed,Standard,5.27,0.0,2.28,40.1
85066,4383,2025-09-03,7,16,Completed,Standard,6.73,0.0,8.25,132.82
85067,11099,2025-11-09,5,11,Completed,Express,14.33,3.83,13.25,216.9
85068,4939,2024-01-14,4,9,Completed,Standard,5.08,3.38,4.5,73.9
85069,9539,2025-03-16,5,10,Completed,Economy,2.91,33.57,13.34,206.76
85070,6592,2025-11-29,4,9,Completed,Standard,4.56,22.24,15.0,233.84
85071,12741,2025-10-21,2,4,Completed,Standard,4.91,25.44,38.97,600.6
85072,6608,2025-12-31,7,17,Completed,Standard,5.22,145.24,23.72,367.85
85073,6816,2024-09-09,7,17,Completed,Standard,6.7,10.19,20.29,316.85
85074,1137,2025-05-01,4,9,Returned,Standard,5.11,5.67,11.57,181.98
85075,7846,2025-12-09,5,11,Pending,Express,13.42,40.17,14.71,238.32
85076,8956,2023-12-10,5,11,Completed,Standard,4.28,117.86,30.91,476.8
85077,12275,2025-07-07,4,9,Completed,Standard,5.15,13.73,52.08,801.16
85078,14793,2025-07-07,7,17,Completed,Express,16.25,0.0,11.27,188.5
85079,14397,2025-08-22,6,14,Completed,Standard,6.5,0.0,6.43,104.79
85080,1564,2023-08-27,3,7,Completed,Standard,3.66,21.42,11.93,185.98
85081,9073,2025-10-16,4,9,Completed,Standard,4.51,29.62,18.66,289.73
85082,9149,2025-11-19,8,20,Completed,Next-Day,26.06,16.78,3.52,79.92
85083,9737,2025-12-08,2,4,Returned,Standard,4.97,47.91,63.72,978.94
85084,9255,2025-03-14,6,13,Completed,Next-Day,25.88,0.0,40.31,642.06
85085,14119,2024-08-23,6,13,Completed,Standard,6.03,44.2,58.34,897.8
85086,9632,2025-08-25,6,15,Completed,Standard,6.05,64.18,55.37,852.36
85087,8259,2025-07-19,6,15,Completed,Express,13.95,20.84,32.98,518.03
85088,490,2024-12-24,4,9,Completed,Express,14.86,1.64,2.26,49.35
85089,11751,2024-12-27,7,17,Completed,Standard,5.69,0.0,30.6,473.46
85090,14191,2024-11-13,8,19,Completed,Standard,6.99,5.29,36.98,572.21
85091,6244,2025-04-01,4,9,Completed,Next-Day,20.95,11.3,16.54,273.81
85092,8265,2025-05-12,3,5,Completed,Economy,2.75,0.0,13.65,211.38
85093,6812,2025-12-11,4,9,Completed,Standard,4.87,45.11,19.17,297.96
85094,3287,2025-06-02,7,17,Completed,Express,18.95,7.75,28.47,454.16
85095,4479,2025-05-19,7,16,Completed,Standard,6.6,0.81,0.51,14.38
85096,2261,2024-09-12,1,1,Completed,Standard,4.1,9.57,6.03,96.23
85097,346,2025-02-11,2,4,Completed,Standard,4.72,0.0,22.31,345.71
85098,8255,2025-10-06,1,3,Completed,Standard,5.03,19.76,18.64,289.95
85099,2191,2025-11-30,3,8,Completed,Economy,2.6,3.91,1.55,26.31
85100,10329,2024-12-01,3,7,Completed,Express,11.41,40.01,25.21,396.75
85101,1270,2025-10-06,1,1,Completed,Standard,4.26,0.0,10.44,163.8
85102,5725,2024-09-12,3,6,Completed,Next-Day,16.39,46.58,16.72,271.98
85103,10223,2025-06-27,6,13,Completed,Standard,6.75,3.22,4.28,72.19
85104,5442,2025-12-21,5,10,Completed,Standard,4.94,2.72,3.61,60.19
85105,13430,2025-11-30,1,1,Completed,Express,11.29,5.08,2.01,42.07
85106,1741,2025-05-23,4,9,Completed,Standard,4.89,0.0,3.91,64.72
85107,2255,2025-03-13,4,9,Completed,Standard,4.79,7.73,10.28,161.98
85108,6226,2025-12-31,1,3,Returned,Express,13.74,0.0,7.57,129.47
85109,13115,2024-06-03,5,10,Completed,Standard,4.44,0.0,38.57,594.01
85110,10244,2025-12-31,5,10,Completed,Standard,5.02,6.55,2.6,44.75
85111,8469,2024-10-21,7,17,Cancelled,Standard,5.68,29.59,24.32,377.36
85112,11878,2025-10-26,5,10,Completed,Express,15.12,0.0,2.17,48.26
85113,14356,2024-05-18,3,8,Completed,Express,10.68,44.84,19.02,301.36
85114,7674,2024-01-12,5,11,Completed,Economy,3.16,1.02,1.35,23.79
85115,1907,2024-05-18,5,10,Completed,Standard,5.28,15.31,29.95,463.02
85116,1050,2025-07-06,2,4,Completed,Express,10.72,8.82,5.11,88.81
85117,7529,2024-08-14,6,14,Completed,Standard,6.09,39.81,16.99,265.79
85118,5324,2025-04-13,4,9,Completed,Standard,5.08,91.31,43.7,673.12
85119,2358,2025-12-18,5,10,Pending,Standard,4.87,36.64,13.26,207.63
85120,13642,2025-09-28,4,9,Completed,Standard,5.8,15.05,8.26,132.07
85121,13803,2024-02-11,5,10,Completed,Standard,4.86,30.73,38.65,595.59
85122,5835,2023-07-31,2,4,Completed,Next-Day,17.38,1.7,1.07,33.77
85123,6371,2024-05-04,3,5,Completed,Economy,2.5,3.59,4.78,75.57
85124,7217,2025-11-11,3,8,Completed,Standard,4.31,112.95,32.21,496.72
85125,11294,2025-12-31,8,19,Completed,Standard,7.22,24.52,32.62,505.77
85126,4579,2025-01-13,4,9,Cancelled,Next-Day,22.05,15.15,20.16,330.14
85127,7131,2023-07-14,6,14,Completed,Economy,3.5,6.82,4.3,69.2
85128,4129,2025-11-28,5,11,Completed,Standard,5.28,86.15,30.58,472.66
85129,2307,2024-12-14,8,19,Completed,Express,20.01,15.78,37.67,595.82
85130,8816,2025-06-26,4,9,Completed,Next-Day,20.85,0.0,6.67,122.82
85131,4658,2025-04-21,4,9,Completed,Express,14.83,7.8,14.03,229.32
85132,11229,2025-10-07,1,1,Returned,Standard,4.51,47.8,7.81,123.84
85133,9207,2025-06-24,4,9,Completed,Express,14.33,5.8,7.71,132.14
85134,9253,2025-12-31,4,9,Completed,Economy,3.02,5.34,1.49,25.85
85135,2178,2025-12-29,4,9,Completed,Express,13.78,29.0,35.77,560.61
85136,14692,2024-06-20,8,20,Completed,Express,17.83,0.0,16.57,271.08
85137,11129,2023-12-08,4,9,Completed,Express,13.24,2.53,0.71,24.09
85138,12292,2025-10-23,5,11,Completed,Next-Day,23.4,39.87,16.13,269.89
85139,2328,2025-04-22,5,11,Completed,Express,12.9,6.74,70.34,1088.03
85140,3006,2025-09-29,2,4,Completed,Standard,5.69,27.58,38.76,598.22
85141,14068,2025-04-27,6,15,Completed,Economy,3.68,3.09,20.09,310.77
85142,6973,2025-06-30,3,6,Completed,Express,10.66,12.77,17.12,272.36
85143,1992,2025-05-21,8,20,Completed,Standard,8.02,1.45,1.93,37.48
85144,4589,2024-09-11,7,16,Cancelled,Standard,6.07,21.54,22.64,352.19
85145,3947,2025-09-08,1,2,Completed,Standard,4.59,0.0,2.26,39.15
85146,13784,2025-08-30,5,11,Completed,Standard,5.99,0.0,9.11,145.22
85147,5440,2025-07-21,3,7,Completed,Economy,2.47,0.0,1.79,29.81
85148,2453,2025-11-11,2,4,Completed,Standard,4.77,72.12,21.8,338.02
85149,14807,2025-11-25,4,9,Completed,Standard,4.5,8.7,7.57,120.28
85150,4352,2025-04-30,1,3,Completed,Standard,4.43,18.58,38.57,593.97
85151,3616,2024-12-17,1,1,Completed,Standard,4.52,5.35,7.33,116.5
85152,1035,2025-12-15,4,9,Completed,Economy,3.16,41.1,26.95,415.16
85153,4833,2025-04-01,4,9,Completed,Express,11.54,4.7,2.96,56.83
85154,7771,2025-06-20,3,8,Completed,Next-Day,16.15,0.0,6.83,120.6
85155,8912,2025-03-18,7,16,Returned,Standard,6.63,4.99,3.14,54.64
85156,2781,2023-08-02,7,17,Completed,Standard,7.58,22.84,4.8,80.92
85157,5380,2025-09-06,6,15,Completed,Express,16.27,20.64,31.23,493.67
85158,7370,2024-06-22,5,10,Completed,Economy,3.32,2.49,3.32,54.07
85159,4334,2025-12-31,5,11,Completed,Express,11.05,160.83,60.4,934.3
85160,8391,2025-03-05,1,3,Completed,Standard,4.11,24.04,16.41,254.92
85161,10907,2025-12-31,5,10,Cancelled,Economy,3.31,25.64,16.15,250.17
85162,2383,2025-10-07,8,20,Completed,Economy,4.11,2.35,3.12,51.84
85163,1478,2024-09-17,5,11,Completed,Standard,5.9,0.6,0.37,11.62
85164,9206,2025-01-01,7,17,Completed,Standard,5.96,7.79,13.15,206.91
85165,2074,2025-11-26,2,4,Completed,Standard,5.04,6.92,4.36,71.72
85166,7437,2024-04-15,1,3,Completed,Express,10.75,2.73,3.63,66.28
85167,964,2024-12-05,7,17,Completed,Express,17.67,1.5,0.95,32.14
85168,1589,2025-08-23,1,3,Completed,Economy,2.93,71.57,15.03,232.67
85169,8621,2025-06-20,5,10,Completed,Economy,3.03,0.0,1.77,30.1
85170,297,2025-04-18,1,2,Completed,Economy,3.09,5.26,3.32,53.8
85171,14834,2025-09-01,6,14,Completed,Standard,6.5,9.74,6.14,100.3
85172,4998,2025-06-15,5,10,Completed,Standard,5.26,15.32,20.38,316.74
85173,1180,2024-12-27,5,11,Completed,Next-Day,22.25,5.45,7.25,133.02
85174,1032,2025-12-31,5,11,Completed,Express,15.27,4.71,6.27,111.11
85175,3235,2025-01-04,3,6,Completed,Standard,4.95,2.31,10.37,163.45
85176,8752,2025-10-14,6,13,Completed,Standard,6.13,4.36,19.07,297.65
85177,6137,2025-01-28,6,14,Completed,Standard,5.44,0.0,4.97,81.45
85178,10578,2024-03-20,1,2,Completed,Express,12.41,1.7,12.27,200.0
85179,11486,2025-10-22,6,13,Completed,Next-Day,24.46,0.0,5.78,112.86
85180,8819,2024-11-14,1,2,Completed,Standard,4.85,12.99,21.61,335.22
85181,7547,2025-06-14,7,17,Completed,Standard,6.2,3.84,27.06,419.89
85182,11515,2025-10-07,4,9,Completed,Express,12.13,0.0,33.02,516.92
85183,1058,2025-10-18,5,11,Completed,Express,13.99,0.0,0.59,23.0
85184,9368,2023-09-01,4,9,Completed,Economy,2.86,17.29,32.45,498.84
85185,14349,2025-03-27,4,9,Returned,Standard,4.62,14.35,41.06,632.29
85186,13791,2024-11-29,1,1,Completed,Standard,4.43,12.63,10.94,171.62
85187,7453,2024-02-23,1,3,Completed,Express,13.0,4.48,2.82,56.09
85188,473,2025-08-20,2,4,Completed,Standard,4.69,3.26,9.1,143.77
85189,14843,2023-08-07,2,4,Completed,Standard,4.92,3.75,16.54,257.76
85190,13613,2025-06-07,6,14,Completed,Express,15.44,20.37,7.51,130.2
85191,7769,2025-12-31,3,5,Returned,Standard,4.51,10.25,6.59,105.22
85192,5610,2025-05-08,2,4,Completed,Standard,4.11,0.0,1.87,32.66
85193,1811,2025-04-29,2,4,Completed,Standard,4.77,7.14,9.48,149.63
85194,3605,2025-10-17,1,2,Completed,Standard,4.59,5.22,10.23,161.0
85195,1314,2025-08-10,3,8,Completed,Next-Day,17.06,0.0,7.71,134.89
85196,57,2025-11-25,3,7,Completed,Next-Day,15.69,71.61,15.59,253.99
85197,8692,2025-07-31,1,3,Completed,Next-Day,18.27,33.35,18.4,299.58
85198,12696,2025-12-31,2,4,Completed,Standard,4.81,21.77,6.09,97.97
85199,5071,2025-09-10,5,10,Completed,Next-Day,23.42,0.0,1.89,52.3
85200,10046,2025-12-31,4,9,Completed,Standard,5.17,37.33,41.26,635.83
85201,2748,2024-10-26,3,7,Returned,Standard,4.45,0.0,2.43,41.56
85202,14477,2025-10-15,2,4,Completed,Express,11.2,0.0,8.13,135.41
85203,3066,2025-01-23,1,1,Completed,Standard,4.86,1.82,2.42,41.9
85204,4671,2025-11-24,5,11,Completed,Economy,3.0,2.78,1.81,30.73
85205,12474,2025-07-22,1,1,Completed,Standard,4.59,0.0,0.59,13.62
85206,14591,2025-10-19,5,11,Completed,Standard,4.63,210.87,77.96,1196.29
85207,12714,2025-05-03,3,5,Completed,Express,11.38,9.92,24.97,393.01
85208,6985,2025-12-31,8,20,Completed,Express,19.57,91.77,21.7,351.23
85209,1958,2024-03-29,6,13,Completed,Express,14.56,0.81,1.08,31.09
85210,1139,2025-10-29,3,7,Completed,Standard,3.69,5.43,8.66,136.08
85211,4673,2025-05-13,3,7,Completed,Next-Day,17.58,0.0,11.07,186.77
85212,9739,2025-06-05,5,11,Cancelled,Standard,5.63,46.3,34.01,525.49
85213,6550,2025-03-17,8,20,Completed,Standard,6.92,3.75,38.53,595.83
85214,6813,2025-10-24,6,15,Completed,Express,17.28,35.83,24.38,389.88
85215,12813,2024-07-15,2,4,Completed,Standard,4.44,4.77,6.34,101.31
85216,11085,2025-11-05,4,9,Completed,Economy,3.04,103.73,21.64,333.87
85217,2939,2024-09-28,6,12,Completed,Standard,6.24,56.41,13.28,209.3
85218,14627,2024-07-04,3,8,Completed,Standard,4.37,13.66,3.92,64.26
85219,10988,2025-09-11,5,11,Completed,Next-Day,23.7,0.0,22.7,370.74
85220,1156,2024-09-21,8,18,Completed,Standard,7.25,75.52,29.12,452.34
85221,2452,2025-12-31,3,8,Completed,Standard,4.05,83.53,48.68,748.18
85222,9014,2025-05-08,3,6,Completed,Standard,4.61,15.71,40.05,616.74
85223,1658,2025-09-22,3,6,Completed,Standard,4.19,0.0,30.04,463.35
85224,13403,2025-04-24,5,10,Completed,Standard,6.02,5.06,23.91,371.46
85225,8443,2025-10-30,8,18,Cancelled,Standard,7.42,0.0,4.42,74.93
85226,6643,2025-05-09,1,2,Completed,Standard,4.46,7.75,8.52,134.65
85227,9783,2025-08-06,7,16,Completed,Standard,7.02,21.69,10.38,165.69
85228,13469,2025-06-30,6,12,Completed,Standard,6.24,16.99,32.41,501.62
85229,6924,2025-12-22,3,7,Completed,Standard,3.22,128.8,50.59,776.59
85230,14110,2025-09-03,3,6,Completed,Standard,3.8,4.14,5.51,88.04
85231,8134,2025-12-14,5,11,Completed,Next-Day,20.52,175.69,31.09,495.79
85232,8362,2023-08-14,6,13,Completed,Express,18.64,0.0,13.44,224.04
85233,7651,2025-12-31,8,18,Completed,Standard,6.43,23.32,28.97,449.21
85234,12196,2024-11-06,4,9,Cancelled,Standard,5.04,27.1,53.03,815.69
85235,9291,2025-11-04,6,14,Cancelled,Economy,3.83,112.03,62.06,952.4
85236,14132,2025-02-21,2,4,Completed,Standard,5.63,2.43,24.22,375.81
85237,12475,2025-03-31,8,20,Completed,Express,19.79,1.24,0.49,27.28
85238,12354,2023-06-18,7,17,Completed,Standard,6.88,3.38,13.84,218.42
85239,7713,2025-10-01,4,9,Completed,Next-Day,19.51,0.0,1.5,42.46
85240,924,2024-11-25,2,4,Completed,Economy,2.78,3.81,1.51,25.88
85241,10414,2025-12-24,5,10,Completed,,3.3,3.64,1.72,29.56
85242,7399,2025-07-28,3,6,Completed,Standard,4.62,15.98,8.47,134.16
85243,2988,2025-01-25,7,17,Completed,Standard,6.47,0.0,3.54,60.54
85244,3793,2025-04-01,3,5,Completed,Next-Day,18.77,3.76,46.95,736.48
85245,8824,2025-09-01,4,9,Completed,Standard,4.61,16.38,26.02,402.36
85246,9364,2025-02-26,3,6,Completed,Standard,4.63,24.24,15.27,238.1
85247,7373,2024-02-24,3,5,Completed,Next-Day,16.44,18.56,13.81,227.54
85248,14887,2023-09-23,7,16,Returned,Express,15.42,9.88,12.76,210.49
85249,13842,2024-06-29,2,4,Completed,Economy,2.79,2.59,1.03,18.49
85250,10473,2025-08-23,3,6,Completed,Express,11.75,0.0,3.39,63.56
85251,2402,2025-11-15,4,9,Completed,Economy,2.81,33.24,16.92,261.39
85252,2867,2025-08-06,2,4,Cancelled,Standard,5.09,0.0,30.45,470.5
85253,5268,2024-04-22,1,3,Completed,Standard,4.86,6.78,2.69,45.95
85254,10323,2025-04-07,3,8,Completed,Express,11.05,7.07,9.4,154.8
85255,1093,2025-06-15,4,9,Completed,Express,12.26,0.83,6.41,110.31
85256,8484,2025-01-23,6,13,Completed,Standard,5.74,8.52,41.5,640.13
85257,4992,2025-07-07,1,1,Completed,Standard,4.32,2.38,4.67,75.75
85258,1459,2025-03-28,3,5,Completed,Express,11.0,9.52,3.78,68.74
85259,13093,2025-02-04,2,4,Completed,Economy,2.78,14.08,25.98,399.91
85260,4231,2025-02-23,1,2,Completed,Standard,4.83,0.0,4.78,77.95
85261,11969,2024-10-20,1,3,Completed,Standard,4.26,0.0,4.74,76.65
85262,1944,2025-12-31,3,5,Completed,Next-Day,15.35,48.8,31.48,496.56
85263,290,2025-10-19,2,4,Completed,Standard,4.25,9.45,12.57,196.41
85264,5665,2025-08-30,1,3,Completed,Standard,4.6,0.0,29.85,460.85
85265,12137,2023-12-07,8,18,Completed,Economy,4.19,18.22,17.46,271.01
85266,12825,2025-12-31,5,11,Completed,Next-Day,21.5,26.84,10.65,184.27
85267,4677,2025-12-31,4,9,Completed,Standard,4.63,6.37,6.28,100.62
85268,10108,2025-08-12,2,4,Returned,Next-Day,18.14,17.58,13.28,221.07
85269,9261,2025-07-17,2,4,Completed,Standard,4.51,3.38,4.5,73.31
85270,8738,2025-09-29,3,6,Completed,Economy,3.13,5.26,2.08,34.99
