return_id,order_id,return_date,return_reason,refund_amount
12390,99585,2025-10-26,Wrong Item,385.25
12391,99592,2025-12-06,Customer Changed Mind,154.21
12392,99599,2024-11-01,Poor Quality,78.22
12393,99621,2026-01-04,Poor Quality,528.41
12394,99623,2024-08-13,Customer Changed Mind,555.8
12395,99625,2026-01-24,Late Delivery,289.91
12396,99647,2025-09-06,Wrong Item,61.07
12397,99651,2024-03-28,Damaged,25.71
12398,99661,2025-07-29,Customer Changed Mind,93.88
12399,99663,2025-12-16,Size Issue,481.29
12400,99667,2024-09-22,Poor Quality,282.58
12401,99678,2023-09-28,Damaged,475.55
12402,99680,2024-10-05,Wrong Item,26.6
12403,99690,2023-12-03,Size Issue,155.68
12404,99692,2025-05-15,Size Issue,603.47
12405,99701,2024-06-25,Size Issue,200.1
12406,99703,2024-01-21,Poor Quality,39.87
12407,99711,2025-06-04,Late Delivery,226.11
12408,99712,2024-04-19,Wrong Item,72.89
12409,99715,2024-08-17,Poor Quality,215.65
12410,99731,2025-11-09,Customer Changed Mind,69.2
12411,99732,2025-05-31,Customer Changed Mind,530.43
12412,99737,2024-10-25,Poor Quality,110.63
12413,99746,2023-10-03,Size Issue,108.81
12414,99752,2025-12-31,Size Issue,53.17
12415,99755,2025-11-06,Customer Changed Mind,184.55
12416,99756,2024-09-02,Customer Changed Mind,68.06
12417,99759,2024-10-18,Size Issue,284.49
12418,99770,2026-01-17,Customer Changed Mind,251.46
12419,99778,2025-07-01,Wrong Item,326.29
12420,99779,2025-12-31,Wrong Item,287.94
12421,99782,2024-03-17,Size Issue,471.07
12422,99796,2024-08-27,Poor Quality,119.26
12423,99813,2023-06-03,Poor Quality,407.53
12424,99826,2025-12-25,Poor Quality,268.47
12425,99831,2023-12-01,Size Issue,54.96
12426,99842,2025-11-24,Late Delivery,470.0
12427,99844,2025-09-01,Poor Quality,141.15
12428,99847,2025-04-19,Wrong Item,387.96
12429,99849,2025-09-23,Size Issue,696.38
12430,99856,2025-11-29,Size Issue,278.65
12431,99863,2025-03-03,Poor Quality,83.49
12432,99878,2024-07-12,Late Delivery,111.01
12433,99881,2025-01-03,Wrong Item,102.11
12434,99895,2025-04-14,Poor Quality,471.27
12435,99897,2025-05-08,Size Issue,184.68
12436,99898,2025-05-05,Size Issue,174.63
12437,99902,2025-07-28,Damaged,317.2
12438,99904,2025-08-20,Late Delivery,145.61
12439,99918,2025-11-15,Poor Quality,61.65
12440,99926,2025-12-20,Customer Changed Mind,219.23
12441,99928,2025-09-24,Damaged,104.24
12442,99939,2025-11-11,Poor Quality,94.26
12443,99942,2023-12-08,Wrong Item,24.14
12444,99946,2024-10-29,Customer Changed Mind,70.08
12445,99947,2025-09-03,Damaged,166.39
12446,99950,2025-02-09,Size Issue,290.1
12447,99956,2025-04-01,Damaged,426.26
12448,99961,2025-04-01,Late Delivery,150.12
12449,99971,2026-01-18,Wrong Item,24.21
12450,99976,2025-07-15,Damaged,19.96
12451,99985,2025-01-05,Size Issue,59.12
12452,99995,2025-08-07,Wrong Item,18.36
12453,100006,2023-11-04,Poor Quality,336.85
12454,100017,2024-10-19,Poor Quality,43.19
12455,100019,2025-02-23,Damaged,560.45
12456,100022,2025-01-04,Customer Changed Mind,150.28
12457,100035,2024-04-23,Size Issue,115.62
12458,100040,2024-06-06,Damaged,155.49
12459,100050,2025-11-08,Wrong Item,76.33
12460,100065,2026-01-03,Size Issue,44.61
12461,100071,2025-09-18,Size Issue,49.02
12462,100084,2025-05-22,Customer Changed Mind,157.37
12463,100086,2026-01-17,Customer Changed Mind,48.21
12464,100094,2025-07-01,Size Issue,52.34
12465,100103,2024-12-05,Late Delivery,117.14
12466,100104,2025-12-30,Late Delivery,280.96
12467,100112,2025-05-02,Wrong Item,153.64
12468,100129,2025-02-27,Late Delivery,259.53
12469,100130,2024-12-06,Size Issue,305.54
12470,100131,2025-11-25,Damaged,439.05
12471,100144,2025-01-10,Customer Changed Mind,166.22
12472,100169,2025-06-15,Damaged,115.91
12473,100172,2025-09-02,Size Issue,572.83
12474,100185,2025-05-21,Size Issue,276.89
12475,100202,2026-01-07,Wrong Item,211.03
12476,100210,2025-11-18,Poor Quality,410.81
12477,100228,2026-01-23,Wrong Item,54.08
12478,100236,2025-12-19,Late Delivery,117.09
12479,100247,2025-11-03,Wrong Item,57.35
12480,100248,2025-07-07,Size Issue,85.38
12481,100280,2025-01-01,Poor Quality,89.53
12482,100281,2025-01-20,Poor Quality,445.95
12483,100297,2025-12-06,Customer Changed Mind,14.1
12484,100301,2025-08-19,Wrong Item,80.26
12485,100304,2025-06-02,Size Issue,278.9
12486,100315,2025-11-27,Poor Quality,117.43
12487,100332,2025-09-27,Customer Changed Mind,67.54
12488,100334,2025-11-13,Size Issue,330.31
12489,100336,2025-06-11,Customer Changed Mind,20.52
12490,100339,2025-10-21,Poor Quality,121.58
12491,100344,2026-01-24,Late Delivery,26.94
12492,100345,2024-12-30,Size Issue,231.15
12493,100351,2025-10-17,Damaged,71.0
12494,100374,2025-06-07,Wrong Item,536.99
12495,100375,2025-06-18,Size Issue,110.4
12496,100378,2025-09-17,Size Issue,459.02
12497,100385,2024-08-15,Wrong Item,254.27
12498,100386,2026-01-27,Customer Changed Mind,74.9
12499,100393,2024-09-28,Wrong Item,177.44
12500,100398,2026-01-11,Poor Quality,68.61
12501,100399,2023-04-19,Size Issue,213.29
12502,100406,2024-09-02,Wrong Item,69.84
12503,100411,2025-07-14,Poor Quality,30.08
12504,100413,2025-08-23,Late Delivery,9.8
12505,100436,2025-04-01,Damaged,430.65
12506,100447,2025-07-02,Wrong Item,663.13
12507,100452,2026-01-23,Customer Changed Mind,145.77
12508,100455,2024-11-14,Poor Quality,398.73
12509,100461,2025-06-12,Poor Quality,259.05
12510,100462,2025-04-25,Wrong Item,37.09
12511,100466,2024-09-19,Wrong Item,135.55
12512,100469,2025-09-26,Size Issue,33.4
12513,100478,2025-10-03,Size Issue,290.2
12514,100484,2025-09-06,Size Issue,64.71
12515,100489,2025-01-09,Size Issue,259.73
12516,100492,2025-10-08,Wrong Item,63.16
12517,100504,2026-01-24,Poor Quality,321.6
12518,100506,2026-01-28,Damaged,209.6
12519,100510,2024-12-17,Wrong Item,37.49
12520,100514,2026-01-24,Customer Changed Mind,17.34
12521,100520,2025-10-14,Poor Quality,54.73
12522,100521,2025-02-16,Damaged,486.96
12523,100530,2025-01-23,Customer Changed Mind,25.75
12524,100531,2025-10-04,Wrong Item,117.02
12525,100536,2024-12-18,Damaged,631.53
12526,100538,2024-06-06,Wrong Item,63.33
12527,100554,2025-11-13,Wrong Item,671.85
12528,100567,2025-03-07,Damaged,440.35
12529,100569,2024-09-18,Late Delivery,110.72
12530,100571,2025-10-09,Poor Quality,87.94
12531,100583,2024-09-21,Late Delivery,124.04
12532,100587,2026-01-15,Size Issue,18.09
12533,100589,2025-06-19,Damaged,160.78
12534,100590,2025-08-12,Size Issue,145.93
12535,100619,2025-08-23,Customer Changed Mind,126.91
12536,100624,2023-07-15,Wrong Item,403.61
12537,100628,2025-09-29,Poor Quality,53.89
12538,100629,2025-09-08,Poor Quality,160.47
12539,100637,2025-04-04,Customer Changed Mind,100.19
12540,100643,2025-11-04,Customer Changed Mind,35.79
12541,100675,2024-06-03,Size Issue,107.97
12542,100677,2026-01-03,Poor Quality,98.51
12543,100688,2024-10-10,Poor Quality,199.39
12544,100698,2024-12-03,Damaged,901.31
12545,100722,2025-11-29,Wrong Item,281.0
12546,100756,2024-03-15,Late Delivery,56.48
12547,100784,2025-07-18,Poor Quality,112.75
12548,100790,2023-06-26,Size Issue,276.04
12549,100794,2024-01-14,Customer Changed Mind,57.86
12550,100804,2025-10-05,Customer Changed Mind,157.83
12551,100816,2023-05-11,Damaged,112.36
12552,100817,2025-07-03,Poor Quality,149.96
12553,100820,2023-07-13,Wrong Item,280.23
12554,100830,2023-10-07,Late Delivery,504.5
12555,100835,2024-10-28,Customer Changed Mind,72.87
12556,100865,2024-04-11,Customer Changed Mind,195.27
12557,100874,2024-06-23,Size Issue,266.17
12558,100877,2024-06-08,Poor Quality,203.23
12559,100878,2025-09-02,Size Issue,51.66
12560,100881,2025-05-27,Size Issue,244.7
12561,100897,2025-03-02,Customer Changed Mind,328.81
12562,100898,2025-04-01,Damaged,240.43
12563,100902,2024-08-26,Late Delivery,574.67
12564,100903,2025-11-21,Size Issue,61.74
12565,100908,2025-02-08,Damaged,137.49
12566,100921,2025-08-02,Damaged,193.4
12567,100925,2025-07-14,Damaged,292.02
12568,100927,2024-08-11,Damaged,330.09
12569,100930,2023-11-18,Late Delivery,164.72
12570,100931,2024-01-21,Wrong Item,118.43
12571,100944,2024-06-24,Late Delivery,460.5
12572,100952,2024-06-16,Damaged,432.89
12573,100953,2025-05-13,Late Delivery,243.64
12574,100965,2024-09-24,Late Delivery,27.75
12575,100979,2025-06-29,Wrong Item,39.68
12576,100984,2024-08-16,Damaged,839.16
12577,100987,2024-04-13,Size Issue,399.49
12578,100993,2025-12-15,Damaged,102.84
12579,101011,2025-07-18,Size Issue,154.04
12580,101021,2025-05-21,Wrong Item,204.56
12581,101028,2025-12-25,Damaged,9.73
12582,101031,2025-12-12,Size Issue,17.5
12583,101035,2024-01-09,Damaged,23.71
12584,101044,2025-02-01,Customer Changed Mind,168.07
12585,101048,2024-01-13,Wrong Item,108.86
12586,101060,2025-03-09,Damaged,347.66
12587,101067,2025-04-15,Size Issue,287.95
12588,101083,2025-04-12,Late Delivery,301.7
12589,101089,2023-10-23,Late Delivery,49.68
12590,101099,2026-01-05,Size Issue,353.73
12591,101100,2024-12-29,Poor Quality,407.87
12592,101104,2025-09-10,Damaged,91.92
12593,101125,2025-09-24,Size Issue,44.32
12594,101126,2026-01-06,Size Issue,47.47
12595,101130,2024-08-23,Late Delivery,41.49
12596,101140,2025-03-28,Size Issue,140.94
12597,101182,2025-08-20,Wrong Item,45.64
12598,101188,2025-12-21,Damaged,23.68
12599,101194,2024-12-12,Wrong Item,196.52
12600,101201,2025-08-30,Size Issue,264.2
12601,101221,2025-06-05,Size Issue,434.46
12602,101223,2026-01-12,Customer Changed Mind,1187.87
12603,101238,2025-09-30,Size Issue,174.45
12604,101247,2025-08-18,Damaged,156.07
12605,101253,2025-05-06,Poor Quality,89.76
12606,101262,2025-09-05,Damaged,275.83
12607,101268,2025-09-08,Poor Quality,89.62
12608,101273,2026-01-06,Damaged,160.75
12609,101275,2026-01-05,customer changed mind,115.63
12610,101302,2025-11-07,Late Delivery,218.09
12611,101310,2026-01-08,Damaged,68.44
12612,101312,2025-12-13,Wrong Item,40.77
12613,101334,2025-11-13,Damaged,260.78
12614,101350,2024-06-02,Poor Quality,435.39
12615,101353,2024-09-19,Customer Changed Mind,59.23
12616,101362,2023-10-17,Poor Quality,51.1
12617,101364,2024-08-27,Poor Quality,231.61
12618,101374,2024-01-31,Damaged,690.23
12619,101378,2024-10-11,Late Delivery,84.04
12620,101386,2025-11-23,Customer Changed Mind,747.76
12621,101387,2025-04-12,Poor Quality,109.08
12622,101394,2025-09-06,Late Delivery,66.83
12623,101396,2026-01-28,Late Delivery,327.3
12624,101409,2025-06-05,Customer Changed Mind,27.76
12625,101413,2023-09-20,Poor Quality,256.99
12626,101419,2025-06-16,Wrong Item,124.46
12627,101421,2025-11-04,Damaged,1038.07
12628,101439,2024-06-29,Wrong Item,145.65
12629,101456,2024-08-24,Size Issue,657.68
12630,101478,2024-08-12,Wrong Item,118.69
12631,101485,2025-11-07,Poor Quality,183.07
12632,101487,2026-01-12,Size Issue,96.01
12633,101499,2025-02-05,Late Delivery,115.66
12634,101512,2025-08-05,Wrong Item,255.89
12635,101515,2025-04-17,Customer Changed Mind,111.47
12636,101525,2025-11-25,Size Issue,179.77
12637,101526,2025-10-12,Late Delivery,685.54
12638,101551,2024-01-28,Damaged,169.33
12639,101554,2023-11-07,Customer Changed Mind,26.07
12640,101555,2026-01-18,Wrong Item,103.93
12641,101563,2025-02-08,Size Issue,119.82
12642,101565,2025-11-09,Poor Quality,108.32
12643,101567,2024-05-13,Size Issue,219.01
12644,101575,2024-12-21,Poor Quality,101.74
12645,101578,2025-10-20,Wrong Item,22.98
12646,101579,2026-01-07,Poor Quality,92.2
12647,101580,2025-08-30,Customer Changed Mind,33.65
12648,101581,2025-05-03,Late Delivery,77.28
12649,101587,2026-01-25,Size Issue,27.7
12650,101609,2024-06-24,Damaged,87.22
12651,101611,2024-04-05,Poor Quality,205.34
12652,101621,2025-04-08,Poor Quality,77.23
12653,101636,2025-10-02,Customer Changed Mind,868.6
12654,101644,2025-12-23,Damaged,576.61
12655,101646,2025-07-11,Late Delivery,59.58
12656,101647,2025-08-30,Damaged,489.15
12657,101661,2024-02-18,Poor Quality,97.96
12658,101662,2025-03-19,Customer Changed Mind,281.65
12659,101667,2025-10-08,Wrong Item,205.7
12660,101675,2025-03-21,Size Issue,237.44
12661,101682,2024-09-06,Wrong Item,245.11
12662,101691,2023-08-25,Damaged,426.93
12663,101693,2025-12-31,Customer Changed Mind,266.51
12664,101698,2025-10-30,Wrong Item,112.06
12665,101704,2025-06-22,Late Delivery,226.35
12666,101710,2025-10-30,Wrong Item,357.73
12667,101726,2024-01-03,Customer Changed Mind,101.0
12668,101734,2025-08-10,Size Issue,159.49
12669,101735,2025-04-09,Wrong Item,44.81
12670,101749,2026-01-23,Late Delivery,403.72
12671,101754,2025-05-25,Late Delivery,473.82
12672,101763,2025-09-09,Damaged,646.54
12673,101765,2025-12-27,Size Issue,130.29
12674,101770,2024-02-22,Customer Changed Mind,117.2
12675,101777,2025-12-06,Wrong Item,132.75
12676,101784,2024-02-09,Size Issue,360.49
12677,101803,2025-03-30,Late Delivery,119.38
12678,101807,2024-04-28,Customer Changed Mind,38.23
12679,101820,2025-06-06,Size Issue,33.74
12680,101823,2024-03-30,Damaged,471.2
12681,101834,2026-01-28,Damaged,393.66
12682,101836,2025-05-20,Customer Changed Mind,110.24
12683,101840,2023-04-20,Poor Quality,194.77
12684,101853,2024-09-02,Wrong Item,168.13
12685,101865,2024-11-06,Size Issue,126.34
12686,101875,2024-08-04,Wrong Item,75.87
12687,101876,2025-11-25,Customer Changed Mind,35.85
12688,101878,2025-08-04,Poor Quality,140.91
12689,101883,2026-01-03,Size Issue,573.74
12690,101887,2024-05-21,Size Issue,155.04
12691,101933,2023-10-09,Customer Changed Mind,237.31
12692,101938,2025-05-12,Size Issue,412.48
12693,101944,2026-01-08,Poor Quality,125.8
12694,101945,2025-10-12,Size Issue,55.43
12695,101946,2025-07-26,Size Issue,38.53
12696,101947,2024-05-01,Wrong Item,184.49
12697,101948,2024-11-29,Damaged,378.91
12698,101953,2025-06-03,Size Issue,128.34
12699,101957,2024-09-27,Customer Changed Mind,513.41
12700,101965,2025-01-15,Damaged,444.26
12701,101966,2025-02-14,Customer Changed Mind,963.41
12702,101990,2025-04-28,Late Delivery,671.32
12703,102008,2026-01-05,Size Issue,211.89
12704,102009,2026-01-18,Customer Changed Mind,128.09
12705,102016,2024-04-01,Damaged,545.49
12706,102026,2025-12-06,Size Issue,192.67
12707,102029,2024-10-19,Size Issue,427.62
12708,102044,2024-12-09,Customer Changed Mind,13.93
12709,102059,2025-05-06,Late Delivery,15.85
12710,102064,2025-06-20,Wrong Item,300.7
12711,102066,2024-08-25,Size Issue,410.42
12712,102084,2025-07-08,Poor Quality,42.01
12713,102087,2026-01-11,Damaged,18.87
12714,102101,2025-07-26,Late Delivery,311.53
12715,102104,2026-01-29,Size Issue,42.01
12716,102110,2024-02-23,Size Issue,106.24
12717,102122,2025-02-28,Size Issue,207.39
12718,102160,2026-01-17,size issue,82.71
12719,102173,2025-06-13,Customer Changed Mind,307.92
12720,102182,2026-01-21,Late Delivery,22.59
12721,102184,2024-09-12,Late Delivery,256.56
12722,102185,2025-08-31,Size Issue,207.23
12723,102192,2025-10-30,Wrong Item,316.38
12724,102195,2026-01-14,Wrong Item,662.23
12725,102197,2024-08-20,Size Issue,45.91
12726,102209,2025-06-24,Customer Changed Mind,435.85
12727,102214,2025-09-23,Late Delivery,188.26
12728,102237,2025-10-28,Late Delivery,522.71
12729,102259,2025-08-17,Wrong Item,146.41
12730,102260,2025-04-03,Size Issue,85.75
12731,102264,2025-12-04,Size Issue,430.57
12732,102270,2025-12-04,Late Delivery,420.39
12733,102271,2026-01-16,Wrong Item,162.07
12734,102273,2026-01-07,Size Issue,129.94
12735,102274,2025-08-27,Late Delivery,140.81
12736,102276,2025-12-04,Damaged,146.8
12737,102278,2025-01-14,Customer Changed Mind,104.6
12738,102280,2025-02-14,Customer Changed Mind,74.78
12739,102284,2024-08-07,Size Issue,153.1
12740,102291,2025-07-25,Customer Changed Mind,564.24
12741,102304,2025-09-02,Size Issue,650.54
12742,102311,2026-01-28,Size Issue,235.31
12743,102326,2024-11-21,Wrong Item,364.89
12744,102328,2025-08-29,Damaged,381.59
12745,102330,2025-02-08,Size Issue,347.82
12746,102332,2024-04-26,Damaged,138.37
12747,102348,2026-01-18,Late Delivery,187.17
12748,102349,2026-01-27,Damaged,178.13
12749,102352,2025-03-10,Damaged,181.86
12750,102357,2025-08-26,Wrong Item,240.37
12751,102358,2025-01-10,Wrong Item,47.61
12752,102370,2023-10-19,Size Issue,99.2
12753,102371,2025-10-20,Customer Changed Mind,191.73
12754,102401,2025-02-07,Damaged,109.93
12755,102403,2024-06-28,Customer Changed Mind,323.96
12756,102404,2024-06-14,Size Issue,355.05
12757,102407,2024-09-22,Wrong Item,73.87
12758,102417,2025-03-11,Poor Quality,320.73
12759,102426,2024-09-17,Customer Changed Mind,398.41
12760,102431,2025-12-08,Poor Quality,37.12
12761,102433,2025-12-02,Poor Quality,210.98
12762,102437,2025-10-27,Size Issue,32.85
12763,102451,2025-09-30,Poor Quality,303.36
12764,102455,2025-01-26,Late Delivery,252.56
12765,102463,2025-07-14,Late Delivery,153.12
12766,102495,2025-06-18,Customer Changed Mind,642.48
12767,102504,2025-12-20,wrong item,1279.49
12768,102506,2025-03-29,Wrong Item,85.44
12769,102508,2024-07-21,Damaged,179.54
12770,102512,2025-08-25,Customer Changed Mind,141.38
12771,102515,2026-01-07,Customer Changed Mind,174.24
12772,102517,2025-11-07,Wrong Item,55.26
12773,102526,2025-11-06,Wrong Item,499.68
12774,102529,2025-07-02,Size Issue,156.43
12775,102543,2026-01-15,Poor Quality,219.2
12776,102547,2025-11-28,Damaged,198.49
12777,102548,2024-06-08,Size Issue,235.87
12778,102565,2024-01-16,Poor Quality,108.98
12779,102566,2025-12-06,Size Issue,241.61
12780,102572,2025-05-11,Damaged,315.64
12781,102595,2025-11-29,Late Delivery,611.46
12782,102599,2026-01-10,Late Delivery,90.63
12783,102608,2025-12-16,Wrong Item,136.33
12784,102613,2025-04-17,Late Delivery,79.29
12785,102619,2025-12-14,Wrong Item,65.56
12786,102621,2026-01-23,Size Issue,69.23
12787,102641,2025-11-18,Wrong Item,119.18
12788,102643,2025-06-07,Customer Changed Mind,137.43
12789,102660,2024-06-15,Size Issue,454.7
12790,102669,2025-10-30,Late Delivery,174.9
12791,102673,2025-11-05,Poor Quality,68.77
12792,102688,2024-08-19,Customer Changed Mind,109.6
12793,102693,2026-01-04,Customer Changed Mind,258.84
12794,102704,2026-01-04,Poor Quality,40.19
12795,102707,2025-10-11,Poor Quality,102.05
12796,102726,2025-03-18,Wrong Item,116.71
12797,102730,2025-03-06,Late Delivery,230.85
12798,102732,2025-09-10,Late Delivery,519.0
12799,102739,2025-07-26,Late Delivery,34.69
12800,102746,2026-01-07,Damaged,82.42
12801,102748,2025-03-04,Wrong Item,242.04
12802,102750,2024-12-07,Customer Changed Mind,249.09
12803,102754,2025-08-18,Size Issue,506.66
12804,102757,2026-01-05,Late Delivery,128.8
12805,102758,2025-03-05,Wrong Item,29.61
12806,102759,2023-05-08,Size Issue,266.41
12807,102763,2025-02-07,Customer Changed Mind,332.37
12808,102769,2026-01-17,Customer Changed Mind,160.55
12809,102773,2024-08-28,Wrong Item,33.46
12810,102777,2024-12-26,Poor Quality,26.32
12811,102784,2025-12-20,Damaged,540.18
12812,102798,2024-08-25,Poor Quality,115.56
12813,102816,2025-10-04,Size Issue,173.67
12814,102821,2025-11-15,Wrong Item,101.87
12815,102838,2025-07-15,Customer Changed Mind,26.4
12816,102862,2025-12-05,Wrong Item,509.78
12817,102868,2025-12-26,Size Issue,28.55
12818,102873,2024-03-17,Customer Changed Mind,109.28
12819,102877,2026-01-14,Size Issue,128.64
12820,102884,2024-01-16,Wrong Item,513.0
12821,102886,2023-06-19,Customer Changed Mind,379.28
12822,102894,2025-07-05,Late Delivery,582.61
12823,102907,2025-04-18,Late Delivery,269.45
12824,102908,2025-11-24,Size Issue,198.42
12825,102922,2025-08-15,Late Delivery,228.31
12826,102928,2025-10-03,Size Issue,414.39
12827,102929,2025-12-16,Size Issue,61.42
12828,102930,2024-06-09,Wrong Item,82.91
12829,102939,2023-11-02,Late Delivery,176.53
12830,102943,2026-01-13,Customer Changed Mind,255.5
12831,102946,2025-05-25,Damaged,529.97
12832,102955,2024-05-28,Poor Quality,272.08
12833,102956,2025-07-14,Size Issue,427.61
12834,102959,2025-08-30,Wrong Item,24.79
12835,102961,2026-01-03,Customer Changed Mind,317.7
12836,102963,2024-08-19,Wrong Item,235.97
12837,102966,2024-08-09,Poor Quality,70.94
12838,102972,2025-06-09,Size Issue,670.01
12839,102989,2025-12-05,Wrong Item,50.51
12840,102990,2025-12-18,Damaged,323.2
12841,102994,2024-11-28,Customer Changed Mind,910.53
12842,102996,2026-01-05,Late Delivery,298.46
12843,103000,2024-07-04,Damaged,326.41
12844,103004,2026-01-16,Size Issue,108.11
12845,103011,2025-01-21,Poor Quality,371.58
12846,103031,2025-12-28,Poor Quality,67.83
12847,103039,2025-01-30,Customer Changed Mind,83.86
12848,103046,2025-04-28,Customer Changed Mind,28.1
12849,103049,2023-11-18,Poor Quality,104.2
12850,103056,2026-01-02,Size Issue,119.54
12851,103058,2024-03-21,Customer Changed Mind,379.3
12852,103066,2026-01-03,Damaged,416.17
